Time;Fz1
10.384;-216681.4496
10.386;-191866.5711
10.388;-194771.4359
10.39;-175812.2438
10.392;-192806.5567
10.394;-186241.5031
10.396;-190195.7501
10.398;-210870.2875
10.4;-218952.2556
10.402;-207899.2175
10.404;-206016.4811
10.406;-212183.1139
10.408;-224010.7882
10.41;-209997.8822
10.412;-214873.0573
10.414;-221162.3585
10.416;-232391.8343
10.418;-197615.7678
10.42;-191645.0418
10.422;-208450.2827
10.424;-200623.3079
10.426;-205902.9302
10.428;-205879.5905
10.43;-201746.1549
10.432;-217016.8843
10.434;-225136.8255
10.436;-222316.8119
10.438;-240026.7452
10.44;-243011.1157
10.442;-258712.5105
10.444;-287801.544
10.446;-281877.0152
10.448;-304730.0205
10.45;-343902.7969
10.452;-293327.3115
10.454;-317378.9541
10.456;-312891.5083
10.458;-361179.0161
10.46;-366314.0199
10.462;-380852.1132
10.464;-339436.6491
10.466;-330454.0155
10.468;-373277.5509
10.47;-395448.258
10.472;-415844.4057
10.474;-462056.0923
10.476;-419664.8955
10.478;-460845.0053
10.48;-520085.9813
10.482;-556378.5512
10.484;-521953.3894
10.486;-583805.5834
10.488;-432043.6209
10.49;-450538.2441
10.492;-439695.8878
10.494;-392292.3133
10.496;-403648.2296
10.498;-414250.5236
10.5;-450218.8041
10.502;-456482.5959
10.504;-423320.5041
10.506;-412513.3703
10.508;-455677.3599
10.51;-485347.7888
10.512;-458866.7687
10.514;-514964.7887
10.516;-505249.2071
10.518;-490371.1416
10.52;-448789.6901
10.522;-420897.0821
10.524;-433075.1082
10.526;-390307.5825
10.528;-404963.0269
10.53;-326343.0405
10.532;-339972.2443
10.534;-314093.0951
10.536;-310563.544
10.538;-291632.3284
10.54;-301865.1565
10.542;-266915.6299
10.544;-252080.1319
10.546;-256642.7584
10.548;-206558.3155
10.55;-194398.1557
10.552;-210951.9341
10.554;-246440.2463
10.556;-242466.3605
10.558;-257425.0234
10.56;-255785.6246
10.562;-212667.0524
10.564;-189538.6492
10.566;-205331.2903
10.568;-203236.3549
10.57;-210061.1094
10.572;-211562.4546
10.574;-204240.3477
10.576;-275065.4336
10.578;-291741.9373
10.58;-241663.308
10.582;-311986.3055
10.584;-389379.2668
10.586;-361779.3842
10.588;-388799.6578
10.59;-392179.273
10.592;-414264.0227
10.594;-370145.5416
10.596;-427732.2302
10.598;-357534.8082
10.6;-395751.3064
10.602;-349527.255
10.604;-312484.1543
10.606;-298313.9105
10.608;-286146.4624
10.61;-266882.7047
10.612;-209139.0469
10.614;-189568.1429
10.616;-227639.9942
10.618;-194583.4133
10.62;-202042.1134
10.622;-166363.2829
10.624;-197845.4645
10.626;-187108.2507
10.628;-182455.1296
10.63;-190687.9696
10.632;-208079.3279
10.634;-221980.427
10.636;-189985.3377
10.638;-201188.5669
10.64;-173508.9662
10.642;-173931.5208
10.644;-160083.8225
10.646;-146523.1492
10.648;-133806.5644
10.65;-144106.2498
10.652;-177345.3374
10.654;-214930.244
10.656;-215373.657
10.658;-244979.8802
10.66;-275053.1257
10.662;-286158.1749
10.664;-328873.0088
10.666;-354071.8449
10.668;-360972.9002
10.67;-374313.519
10.672;-390074.0998
10.674;-389679.2239
10.676;-403212.3459
10.678;-398776.0605
10.68;-418652.239
10.682;-456982.8553
10.684;-466995.0759
10.686;-466046.8519
10.688;-471981.7884
10.69;-460578.3703
10.692;-494194.8362
10.694;-537183.2813
10.696;-494328.3521
10.698;-407212.1522
10.7;-346115.367
10.702;-289887.4611
10.704;-266998.5527
10.706;-318257.2723
10.708;-296174.3942
10.71;-311645.1139
10.712;-345448.5814
10.714;-310038.8955
10.716;-309714.4928
10.718;-357831.3055
10.72;-402532.9405
10.722;-374315.3055
10.724;-361328.6687
10.726;-292087.2411
10.728;-254442.0709
10.73;-296641.303
10.732;-348450.5914
10.734;-345164.307
10.736;-402576.1601
10.738;-352048.3183
10.74;-421650.4489
10.742;-448923.0075
10.744;-437503.8784
10.746;-532778.9003
10.748;-352747.689
10.75;-454381.62
10.752;-403409.0466
10.754;-404148.0919
10.756;-434972.2937
10.758;-319701.4734
10.76;-371047.5682
10.762;-323189.3363
10.764;-307686.7407
10.766;-307761.3825
10.768;-342356.502
10.77;-325100.0209
10.772;-338091.422
10.774;-295900.7261
10.776;-279779.1872
10.778;-305742.2518
10.78;-291081.7877
10.782;-297437.0102
10.784;-317776.7794
10.786;-291972.5557
10.788;-309408.8921
10.79;-277485.1123
10.792;-262758.6561
10.794;-208315.8168
10.796;-205552.5218
10.798;-196488.3834
10.8;-193152.5979
10.802;-169880.8096
10.804;-166783.6539
10.806;-172156.692
10.808;-183644.7204
10.81;-192241.9499
10.812;-208384.2479
10.814;-194828.1405
10.816;-174845.657
10.818;-170224.4259
10.82;-138627.573
10.822;-148401.1354
10.824;-155758.6065
10.826;-178799.677
10.828;-172043.1552
10.83;-202731.2887
10.832;-208097.5489
10.834;-257642.8234
10.836;-238314.0375
10.838;-273618.198
10.84;-294471.1301
10.842;-286929.3797
10.844;-276857.6895
10.846;-292447.1782
10.848;-291490.4747
10.85;-279257.0061
10.852;-290845.4691
10.854;-286045.7584
10.856;-273311.1227
10.858;-278093.3074
10.86;-298286.0049
10.862;-326033.5547
10.864;-301845.3617
10.866;-248406.8839
10.868;-220580.098
10.87;-226274.3768
10.872;-204728.3275
10.874;-209764.4419
10.876;-181159.7017
10.878;-193984.5058
10.88;-200787.4803
10.882;-196503.8109
10.884;-193586.9925
10.886;-196809.7519
10.888;-209598.086
10.89;-225885.8533
10.892;-274777.3875
10.894;-246926.4111
10.896;-249263.3936
10.898;-319597.9901
10.9;-262607.4155
10.902;-285921.204
10.904;-316951.2947
10.906;-333597.4255
10.908;-332902.4222
10.91;-371980.5634
10.912;-376051.183
10.914;-390000.4505
10.916;-399513.4894
10.918;-410238.693
10.92;-410877.1193
10.922;-483468.9234
10.924;-532137.5813
10.926;-480665.3724
10.928;-446440.9384
10.93;-430937.8605
10.932;-383987.7808
10.934;-374996.8948
10.936;-409944.7482
10.938;-435785.2151
10.94;-421318.8994
10.942;-357485.4062
10.944;-361465.3041
10.946;-347744.9818
10.948;-361864.5474
10.95;-372794.6192
10.952;-353817.2061
10.954;-350041.0418
10.956;-275756.0128
10.958;-244385.5811
10.96;-216596.896
10.962;-221742.7472
10.964;-221894.5834
10.966;-217111.3068
10.968;-209926.3456
10.97;-188748.2025
10.972;-174588.9196
10.974;-172547.4417
10.976;-139381.1384
10.978;-154219.7276
10.98;-149299.9574
10.982;-161096.1387
10.984;-192396.948
10.986;-171680.7508
10.988;-189044.2461
10.99;-206612.0706
10.992;-161129.7871
10.994;-154246.8959
10.996;-145163.6716
10.998;-153022.5508
11;-172322.8354
11.002;-122380.8557
11.004;-133323.7885
11.006;-113050.6356
11.008;-119142.286
11.01;-115238.221
11.012;-123394.6468
11.014;-105267.9156
11.016;-115767.797
11.018;-123993.5542
11.02;-129601.8474
11.022;-133927.7157
11.024;-132108.5326
11.026;-156184.1106
11.028;-168833.8523
11.03;-162146.0027
11.032;-190345.8421
11.034;-176563.7672
11.036;-169156.4119
11.038;-178717.6618
11.04;-166834.1619
11.042;-212610.05
11.044;-217871.1536
11.046;-220143.2784
11.048;-241885.1068
11.05;-283083.1961
11.052;-294431.3702
11.054;-275462.3515
11.056;-303420.2711
11.058;-275941.3414
11.06;-284759.6607
11.062;-249885.7686
11.064;-213978.475
11.066;-243216.5511
11.068;-211963.5696
11.07;-261495.0474
11.072;-218391.3921
11.074;-262465.7888
11.076;-250099.3714
11.078;-279343.8424
11.08;-295369.1014
11.082;-263240.34
11.084;-273087.7643
11.086;-266594.3749
11.088;-273117.3148
11.09;-284698.4327
11.092;-256540.5795
11.094;-247337.7638
11.096;-231210.8365
11.098;-250763.0091
11.1;-252961.3995
11.102;-294821.5386
11.104;-249889.0582
11.106;-284233.4241
11.108;-295870.3249
11.11;-261093.3936
11.112;-303184.8883
11.114;-262379.1793
11.116;-263922.8083
11.118;-278517.5921
11.12;-283510.4586
11.122;-283783.4458
11.124;-322812.7238
11.126;-287846.8622
11.128;-279044.3674
11.13;-317524.2109
11.132;-261832.2686
11.134;-252978.5569
11.136;-276545.1692
11.138;-325603.6549
11.14;-298700.6473
11.142;-296663.3665
11.144;-308531.1977
11.146;-323722.8611
11.148;-303363.212
11.15;-328407.0643
11.152;-331661.8414
11.154;-312715.1415
11.156;-307299.0113
11.158;-256655.0945
11.16;-228299.2788
11.162;-276414.7444
11.164;-261317.8013
11.166;-256806.7322
11.168;-248871.3253
11.17;-206416.8305
11.172;-199604.3698
11.174;-182933.0418
11.176;-184888.2364
11.178;-156984.4972
11.18;-168033.8485
11.182;-160564.9533
11.184;-158804.2191
11.186;-155589.2869
11.188;-150566.3169
11.19;-157468.1239
11.192;-153442.1277
11.194;-162680.421
11.196;-152202.2274
11.198;-160814.2465
11.2;-153928.023
11.202;-161418.6698
11.204;-156772.284
11.206;-168975.9045
11.208;-163464.7988
11.21;-185368.8852
11.212;-174218.0498
11.214;-190369.8625
11.216;-205115.4897
11.218;-206069.8109
11.22;-207842.2152
11.222;-260745.4524
11.224;-217726.8896
11.226;-211610.9918
11.228;-216190.4353
11.23;-214172.4957
11.232;-205728.4067
11.234;-199797.0575
11.236;-204739.8981
11.238;-228757.1833
11.24;-210905.8218
11.242;-241074.0853
11.244;-273428.9276
11.246;-277280.4711
11.248;-303049.5574
11.25;-295565.6318
11.252;-328051.2958
11.254;-322587.8623
11.256;-311486.3865
11.258;-328305.3675
11.26;-324867.0203
11.262;-357573.9441
11.264;-329846.7845
11.266;-329115.6232
11.268;-317860.5245
11.27;-309293.4977
11.272;-306385.9811
11.274;-310625.3107
11.276;-298062.533
11.278;-294395.3539
11.28;-300769.6339
11.282;-310579.9924
11.284;-265992.1352
11.286;-254958.2115
11.288;-274718.5418
11.29;-298081.4203
11.292;-322143.7262
11.294;-327674.9387
11.296;-302449.1612
11.298;-262344.4957
11.3;-240337.5924
11.302;-229488.359
11.304;-207581.6918
11.306;-178138.6058
11.308;-182064.0113
11.31;-236643.5569
11.312;-162767.0164
11.314;-204287.2541
11.316;-197135.0196
11.318;-165962.2813
11.32;-146112.9024
11.322;-157727.9241
11.324;-169096.1624
11.326;-188276.8414
11.328;-196919.049
11.33;-195891.6881
11.332;-203321.1637
11.334;-200164.4959
11.336;-175277.8114
11.338;-189319.0625
11.34;-179477.5087
11.342;-178275.3264
11.344;-185365.4821
11.346;-188222.3487
11.348;-182532.3237
11.35;-187788.0958
11.352;-218788.5369
11.354;-219976.256
11.356;-206056.95
11.358;-217152.2294
11.36;-233227.6844
11.362;-257888.0184
11.364;-273221.7057
11.366;-252134.8939
11.368;-252165.8907
11.37;-246327.4043
11.372;-256862.1465
11.374;-327143.1437
11.376;-336268.0562
11.378;-314934.2908
11.38;-349349.5836
11.382;-369324.3109
11.384;-371948.9993
11.386;-364424.2361
11.388;-338150.4664
11.39;-345023.7863
11.392;-362742.6955
11.394;-358434.2541
11.396;-316357.5628
11.398;-315034.8816
11.4;-304279.0498
11.402;-299540.028
11.404;-266183.079
11.406;-288082.5287
11.408;-301530.3174
11.41;-306638.1527
11.412;-283935.3103
11.414;-305082.8963
11.416;-319342.2452
11.418;-299477.5524
11.42;-334490.8875
11.422;-328222.5582
11.424;-322290.9964
11.426;-360277.3015
11.428;-332164.4546
11.43;-337759.0787
11.432;-401273.614
11.434;-331714.1078
11.436;-306187.8058
11.438;-337514.479
11.44;-343995.135
11.442;-363759.0103
11.444;-379174.4576
11.446;-355654.3264
11.448;-343409.599
11.45;-407303.1291
11.452;-415844.2355
11.454;-375423.9019
11.456;-354993.6664
11.458;-377956.933
11.46;-366297.2027
11.462;-341584.815
11.464;-333599.9211
11.466;-320930.5405
11.468;-314829.7015
11.47;-294499.9432
11.472;-278277.5299
11.474;-257524.3661
11.476;-232355.4776
11.478;-212176.8606
11.48;-196639.7942
11.482;-178293.7175
11.484;-135508.4105
11.486;-136378.7455
11.488;-146648.285
11.49;-118297.3539
11.492;-98610.91389
11.494;-112572.7589
11.496;-111334.4964
11.498;-110096.6096
11.5;-122351.3479
11.502;-137486.4344
11.504;-127832.9457
11.506;-178584.3727
11.508;-146025.8676
11.51;-130545.0945
11.512;-151713.6947
11.514;-164381.629
11.516;-173073.1536
11.518;-200674.7378
11.52;-203340.1502
11.522;-262669.8062
11.524;-298159.7205
11.526;-336645.7745
11.528;-290830.6939
11.53;-304496.3678
11.532;-326529.3617
11.534;-320664.9549
11.536;-345006.3737
11.538;-358897.3059
11.54;-352417.7276
11.542;-320582.968
11.544;-307342.5146
11.546;-291581.1395
11.548;-297037.1715
11.55;-296160.8951
11.552;-295264.7672
11.554;-289128.7059
11.556;-299612.7132
11.558;-294367.2497
11.56;-286130.1559
11.562;-301388.5489
11.564;-308878.2315
11.566;-305337.0814
11.568;-334278.8445
11.57;-327224.053
11.572;-359387.2425
11.574;-318655.7782
11.576;-287775.2548
11.578;-316680.5762
11.58;-328067.4607
11.582;-308818.0245
11.584;-276129.6193
11.586;-289750.3718
11.588;-323145.9748
11.59;-308544.2998
11.592;-303334.0586
11.594;-324782.8211
11.596;-338500.1091
11.598;-341417.438
11.6;-333886.1522
11.602;-389016.1817
11.604;-346442.7759
11.606;-328404.7388
11.608;-346714.629
11.61;-308418.6394
11.612;-315664.4597
11.614;-266572.3114
11.616;-280131.4957
11.618;-298193.8652
11.62;-277643.2159
11.622;-290299.1257
11.624;-312630.6589
11.626;-324397.7293
11.628;-316574.6255
11.63;-354640.7623
11.632;-394897.2638
11.634;-405099.9459
11.636;-390676.2544
11.638;-460109.0794
11.64;-474099.9218
11.642;-496108.3566
11.644;-505428.9488
11.646;-506904.8274
11.648;-535270.8384
11.65;-473613.8138
11.652;-465887.5005
11.654;-366434.2637
11.656;-344252.8933
11.658;-329346.5537
11.66;-310864.9474
11.662;-340098.3017
11.664;-334459.834
11.666;-361675.8157
11.668;-309209.1287
11.67;-315060.9439
11.672;-302653.689
11.674;-294934.5507
11.676;-282246.538
11.678;-274987.5305
11.68;-271438.0995
11.682;-257371.7927
11.684;-251127.0868
11.686;-261196.1963
11.688;-273726.2473
11.69;-261619.545
11.692;-229900.5625
11.694;-233382.484
11.696;-227745.3918
11.698;-216955.2593
11.7;-249183.0232
11.702;-249775.1387
11.704;-261852.0636
11.706;-257043.533
11.708;-254212.8703
11.71;-284695.5684
11.712;-301999.268
11.714;-307193.7413
11.716;-298470.5678
11.718;-276540.178
11.72;-263766.3497
11.722;-247921.2296
11.724;-271534.9183
11.726;-276228.8486
11.728;-286373.1105
11.73;-326960.8211
11.732;-310406.745
11.734;-318061.4792
11.736;-294815.6682
11.738;-314400.5391
11.74;-272627.3499
11.742;-291722.9082
11.744;-345821.7624
11.746;-354073.1777
11.748;-330331.2761
11.75;-396667.2574
11.752;-352460.8055
11.754;-404519.6848
11.756;-419016.7421
11.758;-382828.7616
11.76;-437159.4821
11.762;-437065.7543
11.764;-434561.2528
11.766;-397286.8815
11.768;-411392.0405
11.77;-447725.9299
11.772;-461736.1703
11.774;-454405.6405
11.776;-443479.1702
11.778;-396828.5655
11.78;-401555.9316
11.782;-372894.274
11.784;-356913.0855
11.786;-377940.2859
11.788;-375813.0776
11.79;-364422.7048
11.792;-344221.8966
11.794;-336818.9087
11.796;-305084.8247
11.798;-294510.4646
11.8;-264921.3137
11.802;-249490.5807
11.804;-260012.9865
11.806;-249247.1438
11.808;-255985.3595
11.81;-224199.3497
11.812;-228202.5874
11.814;-228701.9819
11.816;-193488.3302
11.818;-182899.3508
11.82;-202527.5407
11.822;-197070.1478
11.824;-189043.6079
11.826;-213926.7334
11.828;-209396.9471
11.83;-201858.9826
11.832;-224840.456
11.834;-272685.3165
11.836;-223661.5142
11.838;-201864.3568
11.84;-240148.7473
11.842;-250279.7087
11.844;-266397.5608
11.846;-260843.4624
11.848;-265752.2434
11.85;-249657.5323
11.852;-263669.0486
11.854;-276243.6523
11.856;-277333.3046
11.858;-290461.9086
11.86;-240596.1448
11.862;-246706.7678
11.864;-238742.0089
11.866;-274952.7902
11.868;-309080.1503
11.87;-324227.1193
11.872;-324386.0736
11.874;-331482.4116
11.876;-334518.7648
11.878;-347482.6009
11.88;-344246.3424
11.882;-332988.9184
11.884;-373668.4282
11.886;-335667.6315
11.888;-397594.1837
11.89;-387483.2157
11.892;-412940.6325
11.894;-440037.2213
11.896;-464684.2974
11.898;-447768.7243
11.9;-480427.2103
11.902;-411808.2428
11.904;-413901.3347
11.906;-426334.1698
11.908;-382930.7136
11.91;-367344.7414
11.912;-342520.1072
11.914;-310322.2341
11.916;-291354.2363
11.918;-296867.6391
11.92;-325015.5099
11.922;-337028.2858
11.924;-318220.1499
11.926;-336188.8483
11.928;-356936.9359
11.93;-399278.2483
11.932;-396802.7586
11.934;-381292.2507
11.936;-407690.9436
11.938;-453567.6208
11.94;-435473.1769
11.942;-412916.3852
11.944;-397723.389
11.946;-371438.3888
11.948;-367775.7755
11.95;-353853.3075
11.952;-351610.5915
11.954;-343237.9397
11.956;-391270.0145
11.958;-401090.923
11.96;-412354.8695
11.962;-382273.1164
11.964;-379291.5818
11.966;-369828.2003
11.968;-387215.9569
11.97;-398968.9043
11.972;-334860.5803
11.974;-316575.5897
11.976;-319134.1442
11.978;-312319.4998
11.98;-300053.4461
11.982;-251857.0571
11.984;-266143.8863
11.986;-240820.7228
11.988;-234564.9423
11.99;-239915.8884
11.992;-268805.754
11.994;-258030.3542
11.996;-269299.0652
11.998;-277529.9201
12;-271441.1907
12.002;-243083.2903
12.004;-226170.0001
12.006;-224055.5961
12.008;-243930.073
12.01;-241881.0514
12.012;-246641.683
12.014;-271028.2498
12.016;-227419.9679
12.018;-258689.3409
12.02;-268204.8188
12.022;-272542.8105
12.024;-226726.1842
12.026;-262482.8327
12.028;-245717.3374
12.03;-227622.3687
12.032;-249271.5611
12.034;-232280.3252
12.036;-228918.208
12.038;-224320.5578
12.04;-246007.7374
12.042;-230520.7112
12.044;-233250.8823
12.046;-240784.5645
12.048;-228539.5394
12.05;-224957.7362
12.052;-247318.0257
12.054;-257623.7942
12.056;-263977.0032
12.058;-287236.8805
12.06;-292960.6815
12.062;-326935.9783
12.064;-303296.3691
12.066;-320167.0209
12.068;-317929.1543
12.07;-362252.2768
12.072;-381294.5762
12.074;-394364.9016
12.076;-371653.8066
12.078;-352232.3424
12.08;-315302.509
12.082;-353900.7527
12.084;-346081.5343
12.086;-370102.4353
12.088;-391965.0746
12.09;-403120.6601
12.092;-418067.412
12.094;-464147.5678
12.096;-496358.1459
12.098;-469397.1718
12.1;-492746.8632
12.102;-542420.2369
12.104;-486847.7162
12.106;-529515.2466
12.108;-549063.7609
12.11;-535515.8634
12.112;-556844.0419
12.114;-497420.6016
12.116;-542376.9605
12.118;-545124.7003
12.12;-535818.1744
12.122;-542822.4296
12.124;-532985.8103
12.126;-481391.8262
12.128;-510764.8219
12.13;-482526.8818
12.132;-474204.7948
12.134;-498521.1722
12.136;-536685.0071
12.138;-534733.7687
12.14;-553539.4374
12.142;-519532.1794
12.144;-549334.4794
12.146;-547682.9996
12.148;-552022.0407
12.15;-607723.5399
12.152;-646389.0521
12.154;-560257.6032
12.156;-548433.6722
12.158;-647752.1171
12.16;-683948.0382
12.162;-635885.9307
12.164;-662996.1887
12.166;-626828.9672
12.168;-618318.1487
12.17;-656268.4374
12.172;-623998.7016
12.174;-588870.0572
12.176;-614807.9953
12.178;-606513.5021
12.18;-636212.9709
12.182;-592416.5105
12.184;-542362.3271
12.186;-599328.0872
12.188;-536752.2188
12.19;-482271.9309
12.192;-504029.8107
12.194;-409939.3882
12.196;-380441.4977
12.198;-355837.8966
12.2;-350835.7566
12.202;-401034.7997
12.204;-373265.4132
12.206;-364556.4476
12.208;-336663.4993
12.21;-296751.8762
12.212;-296174.0822
12.214;-265440.744
12.216;-245522.0832
12.218;-262262.5939
12.22;-211521.8299
12.222;-232063.4754
12.224;-212997.9071
12.226;-222517.185
12.228;-204186.4649
12.23;-210828.9253
12.232;-222064.768
12.234;-229122.4096
12.236;-193915.0255
12.238;-206347.974
12.24;-189278.7921
12.242;-172296.4044
12.244;-207138.0945
12.246;-200523.7666
12.248;-213006.0746
12.25;-207325.8194
12.252;-222264.6021
12.254;-198988.0922
12.256;-195394.5057
12.258;-221146.4914
12.26;-264414.3047
12.262;-250191.9364
12.264;-217902.9019
12.266;-234852.407
12.268;-220540.2814
12.27;-204289.3527
12.272;-237434.8544
12.274;-223958.8764
12.276;-254912.1559
12.278;-278411.1878
12.28;-310813.3333
12.282;-299476.9001
12.284;-306676.8066
12.286;-331196.237
12.288;-306738.148
12.29;-336388.5834
12.292;-384719.4812
12.294;-384878.2937
12.296;-408873.2743
12.298;-439148.8355
12.3;-453966.1836
12.302;-460192.144
12.304;-462339.3457
12.306;-473180.7377
12.308;-444186.4247
12.31;-420265.7457
12.312;-410099.2783
12.314;-400152.3128
12.316;-380223.5559
12.318;-358664.3053
12.32;-320035.0648
12.322;-308323.5505
12.324;-332035.2493
12.326;-327907.287
12.328;-312650.8791
12.33;-326789.9276
12.332;-334313.1026
12.334;-306190.9538
12.336;-305828.8613
12.338;-298331.2097
12.34;-288553.1241
12.342;-296290.8662
12.344;-306620.9953
12.346;-290874.9345
12.348;-243826.9299
12.35;-229672.8508
12.352;-228263.163
12.354;-217662.9392
12.356;-221005.5594
12.358;-237851.9073
12.36;-182999.7855
12.362;-203226.3582
12.364;-230129.3092
12.366;-196940.4036
12.368;-222053.7219
12.37;-223965.7819
12.372;-178115.6205
12.374;-207345.1604
12.376;-196304.0192
12.378;-169950.602
12.38;-152054.4751
12.382;-140853.9825
12.384;-138714.9908
12.386;-146844.0214
12.388;-168135.9282
12.39;-194517.0666
12.392;-194457.8946
12.394;-197552.0869
12.396;-191710.4528
12.398;-180349.3892
12.4;-188614.8425
12.402;-184266.542
12.404;-207743.326
12.406;-210568.3311
12.408;-224264.4628
12.41;-193028.0576
12.412;-201139.3068
12.414;-220353.8043
12.416;-246045.1151
12.418;-233492.7879
12.42;-258951.2398
12.422;-269963.5255
12.424;-288752.9726
12.426;-326442.4118
12.428;-351229.243
12.43;-433198.5282
12.432;-406573.8962
12.434;-370711.1126
12.436;-349704.4727
12.438;-330004.2643
12.44;-371736.928
12.442;-374510.1062
12.444;-368661.8925
12.446;-397060.0065
12.448;-390238.2439
12.45;-349571.9777
12.452;-368174.3949
12.454;-395097.0272
12.456;-394068.4043
12.458;-377463.0544
12.46;-425873.5853
12.462;-448434.0636
12.464;-476211.0221
12.466;-448801.7996
12.468;-430594.0032
12.47;-390615.1684
12.472;-386493.5586
12.474;-338338.4607
12.476;-335049.6807
12.478;-248944.6059
12.48;-215851.3423
12.482;-201734.4992
12.484;-182268.6667
12.486;-184789.262
12.488;-203972.6494
12.49;-202430.5517
12.492;-156765.7472
12.494;-154344.6648
12.496;-163180.5953
12.498;-148658.4541
12.5;-150811.824
12.502;-157329.4182
12.504;-144309.1044
12.506;-160503.1725
12.508;-151184.1542
12.51;-160391.5358
12.512;-166789.0989
12.514;-171153.3231
12.516;-186529.4926
12.518;-202803.5342
12.52;-228503.7215
12.522;-246970.8218
12.524;-252821.1624
12.526;-262122.0448
12.528;-253433.8384
12.53;-263972.1821
12.532;-266729.8478
12.534;-269362.9873
12.536;-270994.7574
12.538;-309660.1562
12.54;-318312.488
12.542;-350005.8478
12.544;-304071.8846
12.546;-252247.7925
12.548;-259840.6749
12.55;-259131.18
12.552;-281579.2418
12.554;-365594.8828
12.556;-345563.919
12.558;-353329.2263
12.56;-329822.1971
12.562;-338949.7187
12.564;-329154.8726
12.566;-289664.3578
12.568;-268836.7507
12.57;-230995.5605
12.572;-246417.4736
12.574;-270739.1259
12.576;-255000.3251
12.578;-259980.118
12.58;-269908.4515
12.582;-270876.8107
12.584;-295509.1116
12.586;-311074.183
12.588;-329461.7494
12.59;-335097.523
12.592;-356409.8484
12.594;-328072.9909
12.596;-362633.2282
12.598;-308494.9262
12.6;-316431.8644
12.602;-297054.6409
12.604;-302528.3689
12.606;-297014.2855
12.608;-283772.7827
12.61;-280069.0483
12.612;-275137.9202
12.614;-253592.7926
12.616;-304827.9739
12.618;-269891.2941
12.62;-272540.2015
12.622;-271908.2411
12.624;-263932.3088
12.626;-277417.2767
12.628;-268579.2193
12.63;-285063.1628
12.632;-290226.2138
12.634;-344425.0065
12.636;-343715.0861
12.638;-345972.3223
12.64;-374803.5122
12.642;-389726.9528
12.644;-406250.4291
12.646;-387282.6865
12.648;-361230.8005
12.65;-419457.9005
12.652;-369202.7342
12.654;-361151.7062
12.656;-367005.7333
12.658;-398501.0314
12.66;-411803.1095
12.662;-398132.1043
12.664;-398734.5992
12.666;-399982.2415
12.668;-376787.9027
12.67;-382646.893
12.672;-425279.4563
12.674;-410839.2596
12.676;-423817.1618
12.678;-446346.2747
12.68;-456540.7328
12.682;-458252.2778
12.684;-430411.4822
12.686;-408596.8271
12.688;-344793.6784
12.69;-333318.2274
12.692;-323471.8807
12.694;-330403.2807
12.696;-340960.8236
12.698;-306395.6518
12.7;-319330.7597
12.702;-292101.4207
12.704;-316983.5961
12.706;-317093.4887
12.708;-311457.8003
12.71;-309315.3911
12.712;-276850.1743
12.714;-299170.6755
12.716;-284813.912
12.718;-240684.3141
12.72;-230306.2575
12.722;-199177.0507
12.724;-178230.4761
12.726;-172469.0705
12.728;-172955.6039
12.73;-162506.6915
12.732;-166717.0094
12.734;-187113.4406
12.736;-213269.4056
12.738;-201615.9994
12.74;-222785.8901
12.742;-226604.324
12.744;-215810.4339
12.746;-199946.9228
12.748;-208827.0938
12.75;-176983.7412
12.752;-202101.0724
12.754;-219210.5244
12.756;-209375.011
12.758;-266142.043
12.76;-256152.0561
12.762;-265515.3007
12.764;-220061.6176
12.766;-232813.5099
12.768;-246521.978
12.77;-207702.4885
12.772;-237925.0037
12.774;-263381.428
12.776;-288896.3859
12.778;-321739.1795
12.78;-314832.2255
12.782;-317188.4642
12.784;-324117.2833
12.786;-311306.8999
12.788;-333748.5525
12.79;-294549.9409
12.792;-322963.3405
12.794;-290831.6297
12.796;-276846.204
12.798;-301067.379
12.8;-298961.043
12.802;-273505.7532
12.804;-286289.2519
12.806;-318711.9015
12.808;-308560.0676
12.81;-337638.6364
12.812;-356504.9374
12.814;-386750.2959
12.816;-404384.439
12.818;-394206.2593
12.82;-397112.9818
12.822;-403314.4397
12.824;-396548.3182
12.826;-411089.6162
12.828;-405701.6468
12.83;-397489.1972
12.832;-409374.2143
12.834;-373067.8901
12.836;-352708.8649
12.838;-344095.4138
12.84;-357450.0986
12.842;-356794.6001
12.844;-355544.1218
12.846;-336096.255
12.848;-382079.9323
12.85;-393345.5239
12.852;-350009.1375
12.854;-364649.1261
12.856;-350034.3774
12.858;-370984.3268
12.86;-323157.8857
12.862;-334710.7294
12.864;-329964.0507
12.866;-325360.3032
12.868;-353417.0552
12.87;-359211.9249
12.872;-364629.8417
12.874;-350834.3387
12.876;-356311.0161
12.878;-368971.4351
12.88;-343951.9721
12.882;-338575.3182
12.884;-330852.3797
12.886;-326449.8137
12.888;-324354.623
12.89;-349192.2457
12.892;-317274.8468
12.894;-345951.9319
12.896;-342455.3061
12.898;-337455.8886
12.9;-315779.3436
12.902;-339258.5805
12.904;-316779.21
12.906;-289923.279
12.908;-286056.7618
12.91;-302512.4876
12.912;-324080.1893
12.914;-293056.2525
12.916;-271732.5832
12.918;-288313.4307
12.92;-262251.7605
12.922;-293422.4855
12.924;-285407.5305
12.926;-259305.5334
12.928;-246608.4457
12.93;-251551.9386
12.932;-231806.2132
12.934;-206413.8244
12.936;-215396.628
12.938;-204768.9665
12.94;-225351.4209
12.942;-225354.3986
12.944;-247984.7261
12.946;-187767.6063
12.948;-198893.3577
